Identifier,Date,Set
oai:archive.org:statisticalprofi1986nort,2011-07-08T14:43:55Z,"mediatype:texts,collection:statelibrarynorthcarolina,collection:asgii,collection:unclibraries,collection:americana"
oai:archive.org:statisticalprofi1987nort,2011-07-08T14:43:55Z,"mediatype:texts,collection:statelibrarynorthcarolina,collection:asgii,collection:unclibraries,collection:americana"
oai:archive.org:statisticalprofi1988nort,2011-07-08T14:43:55Z,"mediatype:texts,collection:statelibrarynorthcarolina,collection:asgii,collection:unclibraries,collection:americana"
oai:archive.org:statisticalprofi1989nort,2011-07-08T14:43:56Z,"mediatype:texts,collection:statelibrarynorthcarolina,collection:asgii,collection:unclibraries,collection:americana"
oai:archive.org:statisticalprofi1990nort,2011-07-08T14:43:55Z,"mediatype:texts,collection:statelibrarynorthcarolina,collection:asgii,collection:unclibraries,collection:americana"
oai:archive.org:statisticalprofi1998nort,2011-07-08T14:43:55Z,"mediatype:texts,collection:statelibrarynorthcarolina,collection:asgii,collection:unclibraries,collection:americana"
oai:archive.org:statisticalsuppl00nort,2011-07-08T14:43:28Z,"mediatype:texts,collection:statelibrarynorthcarolina,collection:asgii,collection:unclibraries,collection:americana"
oai:archive.org:statusofwomen1975nort,2011-10-06T22:14:17Z,"mediatype:texts,collection:asgii,collection:unclibraries,collection:americana"
oai:archive.org:statusofwomeninn00nort,2011-10-06T22:14:17Z,"mediatype:texts,collection:asgii,collection:unclibraries,collection:americana"
oai:archive.org:studyofhospitali00nort,2011-07-08T14:43:29Z,"mediatype:texts,collection:statelibrarynorthcarolina,collection:asgii,collection:unclibraries,collection:americana"
oai:archive.org:studyofocsonshor00crib,2011-10-06T22:14:37Z,"mediatype:texts,collection:asgii,collection:unclibraries,collection:americana"
oai:archive.org:suggestionsonpre00batt,2011-07-08T14:43:28Z,"mediatype:texts,collection:statelibrarynorthcarolina,collection:asgii,collection:unclibraries,collection:americana"
oai:archive.org:surveyanalysisna00nort,2011-07-08T14:43:28Z,"mediatype:texts,collection:statelibrarynorthcarolina,collection:asgii,collection:unclibraries,collection:americana"
oai:archive.org:surveyofnaturala00nifo,2011-10-06T22:14:49Z,"mediatype:texts,collection:asgii,collection:unclibraries,collection:americana"
oai:archive.org:surveyofnaturalatyrrell,2011-10-06T22:14:49Z,"mediatype:texts,collection:asgii,collection:unclibraries,collection:americana"
oai:archive.org:surveyrecommenda00deas,2011-07-08T14:43:28Z,"mediatype:texts,collection:statelibrarynorthcarolina,collection:asgii,collection:unclibraries,collection:americana"
oai:archive.org:swamplandsofstat00nort,2011-08-14T17:53:02Z,"mediatype:texts,collection:asgii,collection:unclibraries,collection:americana"
oai:archive.org:takingcureatnort00ncst,2011-07-08T14:43:28Z,"mediatype:texts,collection:statelibrarynorthcarolina,collection:asgii,collection:unclibraries,collection:americana"
oai:archive.org:tarboronorthcaro00nort,2011-07-08T14:43:28Z,"mediatype:texts,collection:statelibrarynorthcarolina,collection:asgii,collection:unclibraries,collection:americana"
oai:archive.org:tarboronorthcaro66annx,2011-07-08T14:43:28Z,"mediatype:texts,collection:statelibrarynorthcarolina,collection:asgii,collection:unclibraries,collection:americana"
oai:archive.org:teenpreteenpregn00camp,2011-07-08T14:43:28Z,"mediatype:texts,collection:statelibrarynorthcarolina,collection:asgii,collection:unclibraries,collection:americana"
oai:archive.org:thoroughfare1993battleb,2011-09-09T22:51:28Z,"mediatype:texts,collection:asgii,collection:unclibraries,collection:americana"
oai:archive.org:thoroughfare1994newland,2011-09-09T22:51:29Z,"mediatype:texts,collection:asgii,collection:unclibraries,collection:americana"
oai:archive.org:thoroughfare1994spruce,2011-09-09T22:51:29Z,"mediatype:texts,collection:asgii,collection:unclibraries,collection:americana"
oai:archive.org:thoroughfare1995northhamp,2011-09-09T22:51:29Z,"mediatype:texts,collection:asgii,collection:unclibraries,collection:americana"
oai:archive.org:thoroughfare1995wayneco,2011-09-09T22:51:29Z,"mediatype:texts,collection:asgii,collection:unclibraries,collection:americana"
oai:archive.org:thoroughfare1999princeton,2011-09-09T22:51:29Z,"mediatype:texts,collection:asgii,collection:unclibraries,collection:americana"
oai:archive.org:thoroughfarehertford1992,2011-08-14T17:53:05Z,"mediatype:texts,collection:asgii,collection:unclibraries,collection:americana"
oai:archive.org:thoroughfarepl1993wilkes,2011-09-09T22:51:29Z,"mediatype:texts,collection:asgii,collection:unclibraries,collection:americana"
oai:archive.org:thoroughfareplan1972robe,2011-09-09T22:51:30Z,"mediatype:texts,collection:asgii,collection:unclibraries,collection:americana"
oai:archive.org:thoroughfareplan1984nort,2011-08-14T17:53:05Z,"mediatype:texts,collection:asgii,collection:unclibraries,collection:americana"
oai:archive.org:thoroughfareplan1985nort,2011-08-14T17:53:06Z,"mediatype:texts,collection:asgii,collection:unclibraries,collection:americana"
oai:archive.org:thoroughfareplan1988nort,2011-08-14T17:53:06Z,"mediatype:texts,collection:asgii,collection:unclibraries,collection:americana"
oai:archive.org:thoroughfareplan1989newt,2011-09-09T22:51:30Z,"mediatype:texts,collection:asgii,collection:unclibraries,collection:americana"
oai:archive.org:thoroughfareplan1990nort,2011-09-09T22:51:30Z,"mediatype:texts,collection:asgii,collection:unclibraries,collection:americana"
oai:archive.org:thoroughfareplan1990tabo,2011-09-09T22:51:30Z,"mediatype:texts,collection:asgii,collection:unclibraries,collection:americana"
oai:archive.org:thoroughfareplan1991nort,2011-08-14T17:53:06Z,"mediatype:texts,collection:asgii,collection:unclibraries,collection:americana"
oai:archive.org:thoroughfareplan1992murf,2011-09-09T22:51:30Z,"mediatype:texts,collection:asgii,collection:unclibraries,collection:americana"
oai:archive.org:thoroughfareplan1992nort,2011-08-14T17:53:07Z,"mediatype:texts,collection:asgii,collection:unclibraries,collection:americana"
oai:archive.org:thoroughfareplan1993eden,2011-08-14T17:53:07Z,"mediatype:texts,collection:asgii,collection:unclibraries,collection:americana"
oai:archive.org:thoroughfareplan1993hyde,2011-08-14T17:53:07Z,"mediatype:texts,collection:asgii,collection:unclibraries,collection:americana"
oai:archive.org:thoroughfareplan1993nort,2011-08-14T17:53:07Z,"mediatype:texts,collection:asgii,collection:unclibraries,collection:americana"
oai:archive.org:thoroughfareplan1993regd,2011-09-09T22:51:30Z,"mediatype:texts,collection:asgii,collection:unclibraries,collection:americana"
oai:archive.org:thoroughfareplan1993smal,2011-08-14T17:53:07Z,"mediatype:texts,collection:asgii,collection:unclibraries,collection:americana"
oai:archive.org:thoroughfareplan1993smith,2011-09-09T22:51:31Z,"mediatype:texts,collection:asgii,collection:unclibraries,collection:americana"
oai:archive.org:thoroughfareplan1994mount,2011-09-09T22:51:31Z,"mediatype:texts,collection:asgii,collection:unclibraries,collection:americana"
oai:archive.org:thoroughfareplan1994nort,2011-08-14T17:53:07Z,"mediatype:texts,collection:asgii,collection:unclibraries,collection:americana"
oai:archive.org:thoroughfareplan1995nort,2011-08-14T17:53:07Z,"mediatype:texts,collection:asgii,collection:unclibraries,collection:americana"
oai:archive.org:thoroughfareplan1996nort,2011-08-14T17:53:07Z,"mediatype:texts,collection:asgii,collection:unclibraries,collection:americana"
oai:archive.org:thoroughfareplan1996wayn,2011-09-09T22:51:31Z,"mediatype:texts,collection:asgii,collection:unclibraries,collection:americana"
oai:archive.org:thoroughfareplan1997eliz,2011-08-14T17:53:07Z,"mediatype:texts,collection:asgii,collection:unclibraries,collection:americana"
oai:archive.org:thoroughfareplan1997nort,2011-08-14T17:53:08Z,"mediatype:texts,collection:asgii,collection:unclibraries,collection:americana"
oai:archive.org:thoroughfareplan1997vanc,2011-09-09T22:51:31Z,"mediatype:texts,collection:asgii,collection:unclibraries,collection:americana"
oai:archive.org:thoroughfareplan1998nort,2011-08-14T17:53:08Z,"mediatype:texts,collection:asgii,collection:unclibraries,collection:americana"
oai:archive.org:thoroughfareplan1998pasq,2011-09-09T22:51:31Z,"mediatype:texts,collection:asgii,collection:unclibraries,collection:americana"
oai:archive.org:thoroughfareplan1998pend,2011-09-09T22:51:31Z,"mediatype:texts,collection:asgii,collection:unclibraries,collection:americana"
oai:archive.org:thoroughfareplan1998raef,2011-09-09T22:51:32Z,"mediatype:texts,collection:asgii,collection:unclibraries,collection:americana"
oai:archive.org:thoroughfareplan1999nort,2011-08-14T17:53:08Z,"mediatype:texts,collection:asgii,collection:unclibraries,collection:americana"
oai:archive.org:thoroughfareplan2001plym,2011-09-09T22:51:34Z,"mediatype:texts,collection:asgii,collection:unclibraries,collection:americana"
oai:archive.org:thoroughfareplan2001surr,2011-09-09T22:51:34Z,"mediatype:texts,collection:asgii,collection:unclibraries,collection:americana"
oai:archive.org:thoroughfareplan2001wash,2011-09-09T22:51:36Z,"mediatype:texts,collection:asgii,collection:unclibraries,collection:americana"
oai:archive.org:thoroughfareplan96waccam,2011-08-14T17:53:08Z,"mediatype:texts,collection:asgii,collection:unclibraries,collection:americana"
oai:archive.org:thoroughfareplan97macon,2011-08-14T17:53:02Z,"mediatype:texts,collection:asgii,collection:unclibraries,collection:americana"
oai:archive.org:thoroughfareplan99laurin,2011-08-14T17:53:08Z,"mediatype:texts,collection:asgii,collection:unclibraries,collection:americana"
oai:archive.org:thoroughfareplan99lenoir,2011-08-14T17:53:08Z,"mediatype:texts,collection:asgii,collection:unclibraries,collection:americana"
oai:archive.org:thoroughfareplanalexa,2011-10-06T22:16:01Z,"mediatype:texts,collection:asgii,collection:unclibraries,collection:americana"
,,
oai:archive.org:thoroughfareplanhoke,2011-10-06T22:16:01Z,"mediatype:texts,collection:asgii,collection:unclibraries,collection:americana"
oai:archive.org:thoroughfareplanregnd,2011-10-06T22:16:01Z,"mediatype:texts,collection:asgii,collection:unclibraries,collection:americana"
oai:archive.org:thoroughfarplan1999green,2011-08-14T17:53:09Z,"mediatype:texts,collection:asgii,collection:unclibraries,collection:americana"
oai:archive.org:thoroughfplan1992cofield,2011-08-14T17:53:09Z,"mediatype:texts,collection:asgii,collection:unclibraries,collection:americana"
oai:archive.org:thoroughfplan1992craven,2011-08-14T17:53:02Z,"mediatype:texts,collection:asgii,collection:unclibraries,collection:americana"
oai:archive.org:timevariationsin00nort,2011-07-08T14:43:29Z,"mediatype:texts,collection:statelibrarynorthcarolina,collection:asgii,collection:unclibraries,collection:americana"
oai:archive.org:todaytomorrowmur00murp,2011-07-08T14:43:28Z,"mediatype:texts,collection:statelibrarynorthcarolina,collection:asgii,collection:unclibraries,collection:americana"
oai:archive.org:towardtotalrenew00mace,2011-07-08T14:43:28Z,"mediatype:texts,collection:statelibrarynorthcarolina,collection:asgii,collection:unclibraries,collection:americana"
oai:archive.org:townofbladenboro2000nort,2011-08-14T17:53:09Z,"mediatype:texts,collection:asgii,collection:unclibraries,collection:americana"
oai:archive.org:townofpinkhillth1999nort,2011-09-09T22:52:11Z,"mediatype:texts,collection:asgii,collection:unclibraries,collection:americana"
oai:archive.org:transactionsofno00nort,2011-07-08T14:43:28Z,"mediatype:texts,collection:statelibrarynorthcarolina,collection:asgii,collection:unclibraries,collection:americana"
oai:archive.org:transportationpl98lincoln,2011-08-14T17:53:09Z,"mediatype:texts,collection:asgii,collection:unclibraries,collection:americana"
oai:archive.org:trendsincausebir00meye,2011-07-08T14:43:29Z,"mediatype:texts,collection:statelibrarynorthcarolina,collection:asgii,collection:unclibraries,collection:americana"
oai:archive.org:truefalseexperts00gris,2011-07-08T14:43:30Z,"mediatype:texts,collection:statelibrarynorthcarolina,collection:asgii,collection:unclibraries,collection:americana"
oai:archive.org:tuberculosiscont00nort,2011-07-08T14:43:29Z,"mediatype:texts,collection:statelibrarynorthcarolina,collection:asgii,collection:unclibraries,collection:americana"
oai:archive.org:tuberculosiscont76nort,2011-07-08T14:43:29Z,"mediatype:texts,collection:statelibrarynorthcarolina,collection:asgii,collection:unclibraries,collection:americana"
oai:archive.org:twentyfourthannu00hend,2011-07-08T14:43:30Z,"mediatype:texts,collection:statelibrarynorthcarolina,collection:asgii,collection:unclibraries,collection:americana"
oai:archive.org:typhoidfeveritsc00nort,2011-07-08T14:43:28Z,"mediatype:texts,collection:statelibrarynorthcarolina,collection:asgii,collection:unclibraries,collection:americana"
oai:archive.org:unintendedchildh00bowl,2011-07-08T14:43:28Z,"mediatype:texts,collection:statelibrarynorthcarolina,collection:asgii,collection:unclibraries,collection:americana"
oai:archive.org:unnecessarydeath00nort,2011-07-08T14:43:29Z,"mediatype:texts,collection:statelibrarynorthcarolina,collection:asgii,collection:unclibraries,collection:americana"
oai:archive.org:updateonhealthch00nort,2011-07-08T14:43:29Z,"mediatype:texts,collection:statelibrarynorthcarolina,collection:asgii,collection:unclibraries,collection:americana"
oai:archive.org:updateonhealthst00nort,2011-07-08T14:43:29Z,"mediatype:texts,collection:statelibrarynorthcarolina,collection:asgii,collection:unclibraries,collection:americana"
oai:archive.org:updateonhealthst00surl,2011-07-08T14:43:29Z,"mediatype:texts,collection:statelibrarynorthcarolina,collection:asgii,collection:unclibraries,collection:americana"
oai:archive.org:updateonhealthstsurl,2011-07-08T14:42:40Z,"mediatype:texts,collection:statelibrarynorthcarolina,collection:asgii,collection:unclibraries,collection:americana"
oai:archive.org:useofhospitaldis00nort,2011-07-08T14:43:29Z,"mediatype:texts,collection:statelibrarynorthcarolina,collection:asgii,collection:unclibraries,collection:americana"
oai:archive.org:utilizationofnor00pate,2011-07-08T14:43:29Z,"mediatype:texts,collection:statelibrarynorthcarolina,collection:asgii,collection:unclibraries,collection:americana"
oai:archive.org:vacantlandanalys00faye,2011-07-08T14:43:29Z,"mediatype:texts,collection:statelibrarynorthcarolina,collection:asgii,collection:unclibraries,collection:americana"
oai:archive.org:vaccinationadvic00nort,2011-07-08T14:43:28Z,"mediatype:texts,collection:statelibrarynorthcarolina,collection:asgii,collection:unclibraries,collection:americana"
oai:archive.org:vancecountyncpop00vanc,2011-07-08T14:43:29Z,"mediatype:texts,collection:statelibrarynorthcarolina,collection:asgii,collection:unclibraries,collection:americana"
oai:archive.org:variationincityd00nort,2011-07-08T14:43:29Z,"mediatype:texts,collection:statelibrarynorthcarolina,collection:asgii,collection:unclibraries,collection:americana"
oai:archive.org:wallacethoroughf1983nort,2011-09-09T22:53:38Z,"mediatype:texts,collection:asgii,collection:unclibraries,collection:americana"
